alert_id,source_system,source_alert_id,alert_name,severity,severity_label,status,customer_name,device_name,host,alert_category,is_duplicate,is_resolution,fingerprint,incident_id,occurred_at,ingested_at,description,quantitative_data,extra_data,bronze_id,host_state,host_country,duplicate_count
c3759ad9-2e18-48db-b89b-e8fefea778c9,ncentral,152417635,Memory,1,Failed,Failed,Ocean Point Terminals (LTB),LBTAMAG01,10.108.6.90,server,False,False,59b13a9d9f880ab089dec87582e7dcbaaacc011cbaea023826b16d51f6232821,,2025-06-22 05:15:43+00:00,2026-03-14 19:59:39.080683+00:00,"Total Physical Memory: 12.27 GB
Used Physical Memory: 8.42 GB
Physical Memory Usage: 76.00 %",{'raw_quantitative_state': 'Total Physical Memory: 12.27 GB\nUsed Physical Memory: 8.42 GB\nPhysical Memory Usage: 76.00 %'},"{'new_state': 'Failed', 'old_state': 'Normal', 'probe_uri': '10.108.6.90', 'task_ident': '', 'trigger_id': '152417635', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",522,Île-de-France,France,1
93a4c182-b28c-445f-92f7-7d0cec17395c,auvik,b73d0b2256ba4f5794e5fb9da34d9e0f,Interface Status Mismatch,3,Warning,Triggered,DYOPATH Oakbrook Terrace,JB-CLACKAMAS-FW,JB-CLACKAMAS-FW,interface,False,False,2f53707d7df39681e03ceead50981f92dda5dcd5779d7e02359d0e73c811f228,,2024-07-16 06:26:06.488827+00:00,2026-03-14 19:59:39.080683+00:00,Interface has gone Down. Administrative status is Up.,{},"{'alert_url': 'https://auvik.example.com/alert/b73d0b2256ba4f5794e5fb9da34d9e0f/summary', 'entity_id': '016a4bb4-4d00-4589-ac66-5c1b44c5d5e3', 'company_id': '1167420203531866877', 'entity_type': 'interface', 'correlation_id': '7b817adf40934ff2872b3162a1d044a7'}",523,Maharashtra,India,1
356d18d8-bdbc-4243-a205-c63eebf3f5f3,meraki,677173747006564116,Client IP conflict detected,3,warning,Triggered,Ambient Enterprises - Johnson Barrow,JB-SEATTLE-FW,JB-SEATTLE-FW,network,False,False,179222cc17a4917e445cfd1b060185d9316bce88d34445855d30fd5dcf3578e6,,2024-09-30 10:15:54.618151+00:00,2026-03-14 19:59:39.080683+00:00,Client IP conflict detected,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2024-09-30T10:16:12.618151Z', 'device_mac': '0c:7b:c8:cd:34:0a', 'device_url': None, 'network_id': 'L_607985949695032817', 'network_url': None, 'passthrough': {}, 'device_model': 'MX85', 'network_name': ' JB Seattle', 'alert_type_id': 'ip_conflict', 'device_serial': 'Q2YN-US2S-2S5N', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '607985949695019864', 'organization_url': None}",524,Catalonia,Spain,1
ae7e5402-a307-4d40-8ee4-a46d2249592a,ncentral,663098984,CPU,3,Warning,Warning,Ocean Point Terminals (LTB),GlacierVmProd2,10.10.6.6,server,False,False,188176600939c6ceffb1b9da04882229ee78ae74f2d628ee47ea8c8910ebc8f2,,2024-07-31 09:00:02+00:00,2026-03-14 19:59:39.080683+00:00,"CPU Usage: 90.00 %
Top Process 1: MsMpEng
Top Process 2: SentinelAgent
CPU Usage for Process 1: 22.00 %",{'raw_quantitative_state': 'CPU Usage: 90.00 %\nTop Process 1: MsMpEng\nTop Process 2: SentinelAgent\nCPU Usage for Process 1: 22.00 %'},"{'new_state': 'Warning', 'old_state': 'Normal', 'probe_uri': '10.10.6.6', 'task_ident': '', 'trigger_id': '663098984', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",525,Sharjah,United Arab Emirates,1
d4a3a711-b063-43d9-955e-947d5abab081,ncentral,632945786,Memory,1,Failed,Failed,Wedgewood Pharmacy,GlacierVmProd2,10.10.6.6,server,False,False,7563ea6d79806cfce72cc61602673e32b3865ccf512db7ec8730d9695274ccff,,2024-10-18 09:34:30+00:00,2026-03-14 19:59:39.080683+00:00,"Total Physical Memory: 22.21 GB
Used Physical Memory: 25.27 GB
Physical Memory Usage: 86.00 %",{'raw_quantitative_state': 'Total Physical Memory: 22.21 GB\nUsed Physical Memory: 25.27 GB\nPhysical Memory Usage: 86.00 %'},"{'new_state': 'Failed', 'old_state': 'Normal', 'probe_uri': '10.10.6.6', 'task_ident': '', 'trigger_id': '632945786', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",526,Lombardy,Italy,1
d35ec9f1-9ac5-48ab-9551-a40e86347e55,auvik,02051eef0ecf409b97ad5d53b18bcb15,VPN remote gateway is Lost,2,Critical,Triggered,Ambient Enterprises DMG San Luis Obispo,dpOBTlabsw01,dpOBTlabsw01,service,False,False,000dd0e5ff85fd995634ac6e63391eb021580a082c0c1bc59bda28f5d6b4ad40,,2024-09-12 11:53:10.062248+00:00,2026-03-14 19:59:39.080683+00:00,"The VPN remote gateway has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",{},"{'alert_url': 'https://auvik.example.com/alert/02051eef0ecf409b97ad5d53b18bcb15/summary', 'entity_id': 'f1ed3ace-e52d-4d8a-ae52-7ac3fd529acb', 'company_id': '1083819129238950653', 'entity_type': 'service', 'correlation_id': 'cf3337efeb204d4aa8b221770cabeb4b'}",527,West Region,Singapore,1
995bf152-3076-453a-a1e1-b8294796e03a,auvik,67f778f212b54a838f6a1d6e50a0aef8,Interface Status Mismatch,3,Warning,Triggered,HVP SLHV Data Center,dyo-sch-fw01a,dyo-sch-fw01a,interface,False,False,40ff73b6d8ef429dae8cf1020e3838706ea975620763007ec7ac15b537b5fe04,,2025-05-17 03:57:30.211624+00:00,2026-03-14 19:59:39.080683+00:00,Interface has gone Down. Administrative status is Up.,{},"{'alert_url': 'https://auvik.example.com/alert/67f778f212b54a838f6a1d6e50a0aef8/summary', 'entity_id': '7e742d5c-8d52-4bc8-af4b-b78b64147393', 'company_id': '1139449271987278589', 'entity_type': 'interface', 'correlation_id': 'bb1c847fc7734812bcc81119e54d25ef'}",528,Nouvelle-Aquitaine,France,1
bbcda37e-4d8e-472b-8c2f-78a3922e964c,ncentral,681312139,Disk,1,Failed,Failed,Signorelli Company,DC3,10.0.1.24,server,False,False,a4e3c9c0596ad50c23292c406cafe2c916c161fc65aa22b0dbfbcd83bc30d31a,,2025-11-18 16:01:48+00:00,2026-03-14 19:59:39.080683+00:00,"Total disk size: 373.03 GB
Disk space used: 471.05 GB
Disk free space: 9.55 GB
Disk Usage: 97.00 %",{'raw_quantitative_state': 'Total disk size: 373.03 GB\nDisk space used: 471.05 GB\nDisk free space: 9.55 GB\nDisk Usage: 97.00 %'},"{'new_state': 'Failed', 'old_state': 'Normal', 'probe_uri': '10.0.1.24', 'task_ident': 'C:', 'trigger_id': '681312139', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",529,Maharashtra,India,1
5abf5fc1-7876-4771-8418-aff46b88a75d,auvik,319a360565944e29b26834785c3096ed,Interface Status Mismatch,3,Warning,Triggered,Hanover Company Azure,asa5515x-01.kslinc.net,asa5515x-01.kslinc.net,interface,False,False,3f20408405ba770490106a14d2fa5a46ad67167fd138b86923b570b413e24a73,,2024-12-04 01:24:17.457432+00:00,2026-03-14 19:59:39.080683+00:00,Interface has gone Down. Administrative status is Up.,{},"{'alert_url': 'https://auvik.example.com/alert/319a360565944e29b26834785c3096ed/summary', 'entity_id': '60ff52e9-1ed5-461f-ba2e-ee2992a50883', 'company_id': '748793047432794877', 'entity_type': 'interface', 'correlation_id': 'b261bb57cefd499ba8db67dafc88e4d0'}",530,Cork,Ireland,1
2a3176e2-a7fa-4705-8755-95c14515dc62,meraki,680967601772844691,Client IP conflict detected,3,warning,Triggered,Ambient Enterprises,JB-SEATTLE-FW,JB-SEATTLE-FW,network,False,False,5f944f02758019144c3fd94dbf32f0441ba91f16de72201bd5295a3b7ba27f58,,2025-08-07 01:03:36.606935+00:00,2026-03-14 19:59:39.080683+00:00,Client IP conflict detected,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2025-08-07T01:03:55.606935Z', 'device_mac': '0c:7b:c8:cd:34:0a', 'device_url': None, 'network_id': 'L_652458996015307218', 'network_url': None, 'passthrough': {}, 'device_model': 'MX85', 'network_name': ' MH - Boise Main Office', 'alert_type_id': 'ip_conflict', 'device_serial': 'Q2YN-US2S-2S5N', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '652458996015301466', 'organization_url': None}",531,Hesse,Germany,1
c4de9f65-7624-40cd-bf1f-53275fa52256,auvik,b7e5642cf3b24dec950f462b6ee304c3,Access Point Offline,3,Warning,Triggered,Hanover Company Azure,DMG-SLO-AP02,DMG-SLO-AP02,device,False,False,36876cee41e3399097948b978070630a1a16966ee0298649a1ed7c06c544a853,,2026-02-12 13:53:04.754914+00:00,2026-03-14 19:59:39.080683+00:00,This network element has gone offline   Ubiquiti U6+,{},"{'alert_url': 'https://auvik.example.com/alert/b7e5642cf3b24dec950f462b6ee304c3/summary', 'entity_id': 'fcb00047-c479-47d7-896d-358d36e108be', 'company_id': '748793047432794877', 'entity_type': 'device', 'correlation_id': 'e5818724054a44809709a425f4c9f72b'}",532,New South Wales,Australia,1
c20fdb85-8abe-449c-927c-d01039cd1ea6,ncentral,808957333,Windows Event Log,1,Failed,Failed,Ambient Enterprises > Ambient Enterprises HCN (HAR),DC3,10.0.1.24,server,False,False,32a4410d26dbcbe1272d0b14d08b36e7e7d5468117e53f44443e21ccc7ca4079,,2025-02-08 09:41:44+00:00,2026-03-14 19:59:39.080683+00:00,"Event Log Module Status: 0
Source: NETLOGON
Event ID: 5805
Event Log Type: error
Event Description: Domain controller connectivity issue detected.",{'raw_quantitative_state': 'Event Log Module Status: 0\nSource: NETLOGON\nEvent ID: 5805\nEvent Log Type: error\nEvent Description: Domain controller connectivity issue detected.'},"{'new_state': 'Failed', 'old_state': 'Normal', 'probe_uri': '10.0.1.24', 'task_ident': 'AD (System Log)', 'trigger_id': '808957333', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",533,Stockholm,Sweden,1
7f2d467d-a767-4ffc-b9c8-2d1d739900fa,meraki,697847470021116842,VPN connectivity changed,3,warning,Triggered,Ambient Enterprises - Johnson Barrow,MH-BoiseOffice-MX,MH-BoiseOffice-MX,network,False,False,e2ae501921a83345f1062b7da17f0f3d6eca0e21f32275aef934d482a96573e7,,2025-05-23 11:53:00.046952+00:00,2026-03-14 19:59:39.080683+00:00,VPN connectivity changed,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2025-05-23T11:53:16.046952Z', 'device_mac': '08:f1:b3:77:e2:ec', 'device_url': None, 'network_id': 'L_607985949695032811', 'network_url': None, 'passthrough': {}, 'device_model': 'MX68', 'network_name': ' JB Clackamas', 'alert_type_id': 'vpn_connectivity_change', 'device_serial': 'Q2KY-LGTN-PKCD', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '607985949695019864', 'organization_url': None}",534,Bern,Switzerland,1
eafbd458-f73e-48ac-bc33-b3ed48c18961,meraki,664849452603217833,Uplink status changed,2,critical,Triggered,Ambient Enterprises,JB-CLACKAMAS-FW,JB-CLACKAMAS-FW,network,False,False,14c8521ec90926e2f35be475fa8e17c4657636df9f0dfd2f17a9f9c5c37166ef,,2024-05-27 15:38:23.197228+00:00,2026-03-14 19:59:39.080683+00:00,Uplink status changed,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2024-05-27T15:38:51.197228Z', 'device_mac': '14:9f:43:22:9b:84', 'device_url': None, 'network_id': 'L_652458996015307218', 'network_url': None, 'passthrough': {}, 'device_model': 'MX68', 'network_name': ' MH - Boise Main Office', 'alert_type_id': 'uplink_status_change', 'device_serial': 'Q2KY-6Z7H-6UUS', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '652458996015301466', 'organization_url': None}",535,Central Region,Singapore,1
2075cb68-3a74-4c3c-8902-ce386d2e9926,auvik,d035144f062944a7a260933e1e4eb5f2,Network Element Offline,1,Emergency,Triggered,Ambient Enterprises DMG San Luis Obispo,dyoOBTdepotsw02,dyoOBTdepotsw02,device,False,False,bf2092650730e95dbabf8797c7095893471357fb2b1e9c2532958689721bbc8d,,2026-03-03 07:06:20.349913+00:00,2026-03-14 19:59:39.080683+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'alert_url': 'https://auvik.example.com/alert/d035144f062944a7a260933e1e4eb5f2/summary', 'entity_id': '50bdf2fa-b0a9-4b35-b290-8dd8309cd696', 'company_id': '1083819129238950653', 'entity_type': 'device', 'correlation_id': '7a5bc1a0bbd44f88bbffba81283c295d'}",536,Brussels,Belgium,1
a9712473-6e41-4a1b-ab72-92df2abd342f,meraki,614900699685443043,Client IP conflict detected,3,warning,Triggered,Ambient Enterprises - Johnson Barrow,JB-CLACKAMAS-FW,JB-CLACKAMAS-FW,network,False,False,a49f2eba4a7acf62300d2cff572c5837ded7b86fb86460a622c83acbd818f6ff,,2025-11-14 19:48:36.497654+00:00,2026-03-14 19:59:39.080683+00:00,Client IP conflict detected,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2025-11-14T19:48:57.497654Z', 'device_mac': '14:9f:43:22:9b:84', 'device_url': None, 'network_id': 'L_607985949695032817', 'network_url': None, 'passthrough': {}, 'device_model': 'MX68', 'network_name': ' JB Seattle', 'alert_type_id': 'ip_conflict', 'device_serial': 'Q2KY-6Z7H-6UUS', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '607985949695019864', 'organization_url': None}",537,Campania,Italy,1
f8ce2dd4-e6b9-4b66-8964-0de5bac87cea,auvik,d29649861cc748f3bf8309bc730b6a30,Network Element Offline,1,Emergency,Triggered,HVP SLHV Data Center,dyoOBTdepotsw02,dyoOBTdepotsw02,device,False,False,ea920dd0f2982098ed120c3904585f3b018a958e4a4b9dae85000115ff128050,,2025-06-23 04:46:20.636602+00:00,2026-03-14 19:59:39.080683+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'alert_url': 'https://auvik.example.com/alert/d29649861cc748f3bf8309bc730b6a30/summary', 'entity_id': '107ab4d2-7c68-40c0-a16c-c1a91dbfb084', 'company_id': '1139449271987278589', 'entity_type': 'device', 'correlation_id': 'e22bdaa4afdb414b885a7b7fd45d393c'}",538,Quebec,Canada,1
e371cb8f-3daf-40ca-aa4e-8dc9da8af4e9,auvik,2946c0ba340244a68864fcbfa562b451,Internet Connection is Lost,1,Emergency,Triggered,HVP SLHV Data Center,dyo-sch-fw01a,dyo-sch-fw01a,service,False,False,a0a4d8b1e28c6b274126ee83c43cc1a2609b5276782f9936e07550f2d7dc8428,,2026-02-03 18:21:31.773817+00:00,2026-03-14 19:59:39.080683+00:00,"The internet connection for this default gateway has been lost

Validate interface status
Contact carrier and verify circuit status
Initiate Crisis management",{},"{'alert_url': 'https://auvik.example.com/alert/2946c0ba340244a68864fcbfa562b451/summary', 'entity_id': 'e5f4e8de-92db-4ee7-b99c-7b229cc44c8e', 'company_id': '1139449271987278589', 'entity_type': 'service', 'correlation_id': '52e98f26296242018df7c3369288dd75'}",539,Nuevo León,Mexico,1
0798007d-4348-446c-a22b-61e93efbb83d,auvik,9bff383f35e1474e8238e9f88c30383a,Interface Status Mismatch,3,Warning,Triggered,DYOPATH Oakbrook Terrace,DMG-SLO-AP01,DMG-SLO-AP01,interface,False,False,f9850d4ddd4268770e2709cd4e8d9351a87c8e96b35d6e2bc8b19fb0677931e7,,2025-04-02 21:16:21.923456+00:00,2026-03-14 19:59:39.080683+00:00,Interface has gone Down. Administrative status is Up.,{},"{'alert_url': 'https://auvik.example.com/alert/9bff383f35e1474e8238e9f88c30383a/summary', 'entity_id': 'c4a0508c-51c5-4c83-9288-417e37e2c347', 'company_id': '1167420203531866877', 'entity_type': 'interface', 'correlation_id': '0110faf18f724c119599ffad371501e0'}",540,Utrecht,Netherlands,1
666479af-4959-4084-81b9-a21d35b27c3f,ncentral,630674220,Disk,3,Warning,Warning,Ocean Point Terminals (LTB),AmesUtility,10.0.4.6,server,False,False,a4bef50edd6d12fb56862dcb5157ec1f378f667e29c3727cc847471f8e618384,,2025-10-02 06:08:59+00:00,2026-03-14 19:59:39.080683+00:00,"Total disk size: 170.73 GB
Disk space used: 260.80 GB
Disk free space: 5.34 GB
Disk Usage: 97.00 %",{'raw_quantitative_state': 'Total disk size: 170.73 GB\nDisk space used: 260.80 GB\nDisk free space: 5.34 GB\nDisk Usage: 97.00 %'},"{'new_state': 'Warning', 'old_state': 'Normal', 'probe_uri': '10.0.4.6', 'task_ident': 'C:', 'trigger_id': '630674220', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",541,Kyoto,Japan,1
c9426cbf-aa43-4b41-8f24-a45f531adc2d,ncentral,151479424,Memory,3,Warning,Warning,Wyffels,DC3,10.0.1.24,server,False,False,0a3a28b19fca56b7f0166791ba07b996bc8fa2c3d69f4a0cb01f061c58f06fe2,,2024-08-01 09:30:55+00:00,2026-03-14 19:59:39.080683+00:00,"Total Physical Memory: 16.84 GB
Used Physical Memory: 27.95 GB
Physical Memory Usage: 71.00 %",{'raw_quantitative_state': 'Total Physical Memory: 16.84 GB\nUsed Physical Memory: 27.95 GB\nPhysical Memory Usage: 71.00 %'},"{'new_state': 'Warning', 'old_state': 'Warning', 'probe_uri': '10.0.1.24', 'task_ident': '', 'trigger_id': '151479424', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",542,Cork,Ireland,1
df7c6d99-a92c-4617-a49c-4f221aa84275,meraki,614040130136209457,Uplink status changed,2,critical,Triggered,Ambient Enterprises,JB-CLACKAMAS-FW,JB-CLACKAMAS-FW,network,False,False,8513b5592567fd1b81446885fc9e62b9d4e8d532e1bc9135fd7bb0f0874ef1e0,,2026-01-18 20:07:36.421631+00:00,2026-03-14 19:59:39.080683+00:00,Uplink status changed,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2026-01-18T20:08:00.421631Z', 'device_mac': '14:9f:43:22:9b:84', 'device_url': None, 'network_id': 'L_652458996015307218', 'network_url': None, 'passthrough': {}, 'device_model': 'MX68', 'network_name': ' MH - Boise Main Office', 'alert_type_id': 'uplink_status_change', 'device_serial': 'Q2KY-6Z7H-6UUS', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '652458996015301466', 'organization_url': None}",543,New South Wales,Australia,1
f21f896f-561c-4c79-9476-dd645af56e67,ncentral,660077804,Windows Event Log,1,Failed,Failed,Signorelli Company,LBTAMAG01,10.108.6.90,server,False,False,8e70a15933416c6e780eaafdf38e24f8f2e3ee92b04660c47ac87eb29d52c981,,2024-06-12 07:00:14+00:00,2026-03-14 19:59:39.080683+00:00,"Event Log Module Status: 0
Source: NETLOGON
Event ID: 5781
Event Log Type: error
Event Description: Domain controller connectivity issue detected.",{'raw_quantitative_state': 'Event Log Module Status: 0\nSource: NETLOGON\nEvent ID: 5781\nEvent Log Type: error\nEvent Description: Domain controller connectivity issue detected.'},"{'new_state': 'Failed', 'old_state': 'Normal', 'probe_uri': '10.108.6.90', 'task_ident': 'AD (System Log)', 'trigger_id': '660077804', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",544,Andalusia,Spain,1
4b9f9370-0f2a-4155-a88c-f9c73252a336,auvik,c49c505776104661a49832280090316b,VPN remote gateway is Lost,2,Critical,Triggered,Hanover Company Azure,DMG-SLO-AP01,DMG-SLO-AP01,service,False,False,c00fa9ce2253db7d3d1558c246f50358023379bf530d71807f5ef3024be735ce,,2025-04-02 06:00:34.723832+00:00,2026-03-14 19:59:39.080683+00:00,"The VPN remote gateway has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",{},"{'alert_url': 'https://auvik.example.com/alert/c49c505776104661a49832280090316b/summary', 'entity_id': 'ca0c087a-3756-47d1-8a82-db53ee101a32', 'company_id': '748793047432794877', 'entity_type': 'service', 'correlation_id': '367795699443406f951ff06a58c0ea39'}",545,East Region,Singapore,1
de04eae1-497d-4456-aa57-afe8c16da6b6,ncentral,184262640,Memory,3,Warning,Warning,Ocean Point Terminals (LTB),DC3,10.0.1.24,server,False,False,a245404692d73bc242a041be9646e61eb3856c7a0eddfb0f6498096978b5c4d6,,2025-05-19 14:10:22+00:00,2026-03-14 19:59:39.080683+00:00,"Total Physical Memory: 17.70 GB
Used Physical Memory: 26.10 GB
Physical Memory Usage: 86.00 %",{'raw_quantitative_state': 'Total Physical Memory: 17.70 GB\nUsed Physical Memory: 26.10 GB\nPhysical Memory Usage: 86.00 %'},"{'new_state': 'Warning', 'old_state': 'Normal', 'probe_uri': '10.0.1.24', 'task_ident': '', 'trigger_id': '184262640', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",546,Stockholm,Sweden,1
2f35937b-945b-484b-85c9-869930a72a0f,meraki,674142019736777125,Uplink status changed,2,critical,Triggered,Ambient Enterprises - Johnson Barrow,MH-BoiseOffice-MX,MH-BoiseOffice-MX,network,False,False,0d4aa49e68d937b3dc0abab19dbc772117cc971bf691f91687f35ec2ada7a42d,,2025-04-08 11:28:51.982472+00:00,2026-03-14 19:59:39.080683+00:00,Uplink status changed,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2025-04-08T11:29:10.982472Z', 'device_mac': '08:f1:b3:77:e2:ec', 'device_url': None, 'network_id': 'L_607985949695032811', 'network_url': None, 'passthrough': {}, 'device_model': 'MX68', 'network_name': ' JB Clackamas', 'alert_type_id': 'uplink_status_change', 'device_serial': 'Q2KY-LGTN-PKCD', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '607985949695019864', 'organization_url': None}",547,Western Cape,South Africa,1
9bebe5ed-8c3d-4d7c-b8b2-f788b865186a,auvik,ea8034eb87c64a29b526da7200303066,Network Element Offline,1,Emergency,Triggered,HVP SLHV Data Center,dyo-sch-fw01a,dyo-sch-fw01a,device,False,False,97e0e8ccfad6ce66a9c2c2b040fff798588065b2be5e4c2e01ab6aadefaeb0e5,,2024-06-12 00:58:09.122405+00:00,2026-03-14 19:59:39.080683+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'alert_url': 'https://auvik.example.com/alert/ea8034eb87c64a29b526da7200303066/summary', 'entity_id': 'cf6053f4-9047-468a-8e4d-a854e87ce4c9', 'company_id': '1139449271987278589', 'entity_type': 'device', 'correlation_id': '40d677d2f403436291f23701ac7206ec'}",548,Alberta,Canada,1
44aa5456-2587-47ae-acdb-05c68bb3ec2d,auvik,3ac16ee79d224eb8a933a60f50ef8a0b,Access Point Offline,3,Warning,Triggered,Ambient Enterprises DMG San Luis Obispo,asa5515x-01.kslinc.net,asa5515x-01.kslinc.net,device,False,False,2ddac2ccf505f2b307736cea3d3f3a2da77ecfa966e7e3e6bcbf0c082cd7ec17,,2024-10-21 15:18:21.271361+00:00,2026-03-14 19:59:39.080683+00:00,This network element has gone offline   Ubiquiti U6+,{},"{'alert_url': 'https://auvik.example.com/alert/3ac16ee79d224eb8a933a60f50ef8a0b/summary', 'entity_id': '32f7b563-e028-4b4a-8229-698845b22de5', 'company_id': '1083819129238950653', 'entity_type': 'device', 'correlation_id': 'a000ac67d1e64428b0bff16a116fd76b'}",549,Hesse,Germany,1
e299fbf4-8bfc-4740-83cf-ef3d4db29c2d,auvik,05e189c562234bb89a4fba6492d61e13,Network Element Offline,1,Emergency,Triggered,Ambient Enterprises DMG San Luis Obispo,JB-SEATTLE-FW,JB-SEATTLE-FW,device,False,False,9620242646096293ffb3acef1c0aaf6c2c25e3ea910d568e43611dcee6a8f206,,2024-11-16 22:56:31.399514+00:00,2026-03-14 19:59:39.080683+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'alert_url': 'https://auvik.example.com/alert/05e189c562234bb89a4fba6492d61e13/summary', 'entity_id': 'd8f7799e-07d7-4197-b77b-ca9613c7109b', 'company_id': '1083819129238950653', 'entity_type': 'device', 'correlation_id': 'ce28f2fa1d924101a051a615dd4e72e3'}",550,Scotland,United Kingdom,1
dbc03ea3-b10d-4606-8e37-fa5d760f8dbd,ncentral,386273257,Connectivity,1,Failed,Failed,Wyffels,AmesUtility,10.0.4.6,server,False,False,c51bef6f49ece26a05a2f9bf43bc0312f19b8c353002b984c9960f2863247ba2,,2024-09-17 14:31:57+00:00,2026-03-14 19:59:39.080683+00:00,"Packet Loss: 0.00 %
Average Round Trip Time: 153.00 msec
DNS Resolution: True",{'raw_quantitative_state': 'Packet Loss: 0.00 %\nAverage Round Trip Time: 153.00 msec\nDNS Resolution: True'},"{'new_state': 'Failed', 'old_state': 'Normal', 'probe_uri': '10.0.4.6', 'task_ident': '', 'trigger_id': '386273257', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",551,Ontario,Canada,1
66a09b5c-905b-4c12-b10b-2fa639339e8b,auvik,b8dbc3167f4c44af91f1fc88158103a8,Network Element Offline,1,Emergency,Triggered,Ambient Enterprises DMG San Luis Obispo,dyo-sch-fw01a,dyo-sch-fw01a,device,False,False,8f74bb4ebcc49c8493bef6bd18f7bd73213ba77bcf8c7266497ffdb80e70bdd2,,2025-10-21 23:01:23.684708+00:00,2026-03-14 19:59:39.080683+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'alert_url': 'https://auvik.example.com/alert/b8dbc3167f4c44af91f1fc88158103a8/summary', 'entity_id': '1f95521d-9c6f-4ac5-8084-51bf951ab5e3', 'company_id': '1083819129238950653', 'entity_type': 'device', 'correlation_id': '8b66300e64364610a4e61c4014eddbae'}",552,Central Region,Singapore,1
ca341b65-4f0b-40e9-95b9-af6de663183d,meraki,662585138732805783,Rogue AP detected,3,warning,Triggered,Ambient Enterprises,JB-CLACKAMAS-FW,JB-CLACKAMAS-FW,network,False,False,657a347488a2437c684bf5820a89a9004f179a584aee5a046ff00c593da77d31,,2024-10-14 04:36:39.832974+00:00,2026-03-14 19:59:39.080683+00:00,Rogue AP detected,{},"{'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'sent_at': '2024-10-14T04:37:07.832974Z', 'device_mac': '14:9f:43:22:9b:84', 'device_url': None, 'network_id': 'L_652458996015307218', 'network_url': None, 'passthrough': {}, 'device_model': 'MX68', 'network_name': ' MH - Boise Main Office', 'alert_type_id': 'rogue_ap', 'device_serial': 'Q2KY-6Z7H-6UUS', 'shared_secret': '', 'source_version': '0.1', 'organization_id': '652458996015301466', 'organization_url': None}",553,Hokkaido,Japan,1
cb7568cf-75cc-4266-96cb-f268ce14a53a,auvik,c1382400abe0419796d311502e455e68,Internet Connection is Lost,1,Emergency,Triggered,Ambient Enterprises DMG San Luis Obispo,JB-SEATTLE-FW,JB-SEATTLE-FW,service,False,False,f0af4500c2ae3de14c4b2447c0d2f48170a3bbcde3bf640a2b39db6f7985c492,,2024-04-29 10:52:49.968158+00:00,2026-03-14 19:59:39.080683+00:00,"The internet connection for this default gateway has been lost

Validate interface status
Contact carrier and verify circuit status
Initiate Crisis management",{},"{'alert_url': 'https://auvik.example.com/alert/c1382400abe0419796d311502e455e68/summary', 'entity_id': 'c60227b4-9b2e-4729-8df0-86515bdabf60', 'company_id': '1083819129238950653', 'entity_type': 'service', 'correlation_id': 'c6f2d9f2f1ab41008a4a841fc2076cb9'}",554,Illinois,United States,1
